HGNC	Mouse symbol	EnsembleID	baseMean	WT1	WT2	WT3	WT4	HT1	HT2	HT3	HT4	HM1	HM2	HM3	HM4
DUSP10	Dusp10	ENSMUSG00000039384	145.012017684909	192.652771278676	196.7510664364	198.884603004373	147.625963014179	NA	NA	NA	NA	121.791451702421	124.044127553809	134.353581349704	112.834515107086
LRRC27	Lrrc27	ENSMUSG00000015980	178.457182843198	152.810582524161	110.273966247433	127.339385058303	136.570581055781	NA	NA	NA	NA	263.105703597819	151.965064982078	258.665899117185	183.559415179898
KAZALD1	Kazald1	ENSMUSG00000025213	84.5867479992988	71.4453976454645	117.7221549928	100.100676230491	119.616914741625	NA	NA	NA	NA	48.5563715490079	67.5278126040262	72.1525421194815	59.4730536079322
TRHR	Trhr	ENSMUSG00000038760	75.2635778583733	79.5860120540435	42.8516477146736	46.745685448796	42.1617340183237	NA	NA	NA	NA	93.1019052004071	93.0582773912094	98.7608828346243	76.8556810107144
MEIS1	Meis1	ENSMUSG00000020160	51.0182459032467	52.0193191603087	73.265450121413	73.4527456097218	70.047982369084	NA	NA	NA	NA	43.6384365899827	33.3600122599216	45.0076272828151	40.1132465777079
GABRR2	Gabrr2	ENSMUSG00000023267	19.1349951653549	17.5585923229282	32.0531727200291	32.7617729648202	26.8882258696878	NA	NA	NA	NA	3.04952583645663	9.32425728169879	12.0317431175538	19.12509146907
XRCC4	Xrcc4	ENSMUSG00000021615	152.468921093941	119.096708245779	137.733678274294	140.311829660271	120.928643705041	NA	NA	NA	NA	144.186841515014	204.495212817114	209.317569101213	160.479096438901
CA14	Car14	ENSMUSG00000038526	165.07558142398	195.354839272241	237.253765531157	182.140314294558	176.244503968153	NA	NA	NA	NA	155.178850477088	149.694351457697	139.453786304701	138.366789120737
C1orf146	1700028K03Rik	ENSMUSG00000089798	76.9304387886517	49.8978334682412	49.1884317355784	62.1001864445494	67.2182534679809	NA	NA	NA	NA	121.941953354937	179.884784613259	54.9857327779539	82.6248359300975
TMPRSS6	Tmprss6	ENSMUSG00000016942	21.2280626878779	23.9567177070587	29.076233293752	37.7681933996006	47.7066072470682	NA	NA	NA	NA	5.43989110346743	2.54763932392482	9.17004828846485	23.1880456009215
KCNS3	Kcns3	ENSMUSG00000043673	146.124912979696	179.070974022613	163.33533254325	180.046577189587	149.273659335051	NA	NA	NA	NA	125.331281688385	120.449871110801	127.402510509834	134.172923218164
TTLL8	Ttll8	ENSMUSG00000022388	38.8559950250007	29.6034386483412	21.9341326544101	29.545465061717	15.0539970117754	NA	NA	NA	NA	46.0267003648896	24.6122383708339	55.5485960485184	78.3686244398199
EFCAB13	Gm11639	ENSMUSG00000040838	164.356107047121	124.835720093258	129.215986416898	120.857349626447	143.778333159367	NA	NA	NA	NA	175.952233325187	288.912557274808	134.547342754656	222.360332924633
TNFRSF25	Tnfrsf25	ENSMUSG00000024793	68.1939704385912	50.96036642005	37.3335569372844	40.3358854944726	52.5052779689341	NA	NA	NA	NA	74.1036179059493	63.3607203356529	76.129753573521	168.076766253624
RPS27	Rps27	ENSMUSG00000090733	79.4754139751237	138.805874742839	132.879287314449	97.48167704164	47.4657007412859	NA	NA	NA	NA	60.0896499102282	42.6512524613939	42.396302262426	37.7379860455689
SEC61G	Sec61g	ENSMUSG00000078974	120.897588747588	198.275486401122	126.304346611184	151.786317347516	127.69373081157	NA	NA	NA	NA	117.365616022158	89.5617085830918	82.2039887054672	123.483054912713
NUPR1	Nupr1	ENSMUSG00000030717	160.147408546621	184.256528295641	186.582072003341	158.546425309805	207.292940395275	NA	NA	NA	NA	121.462576710118	140.772248333842	156.079666344698	141.884632008345
CCDC13	Ccdc13	ENSMUSG00000079235	139.337945097889	163.431096002435	180.186372482157	143.356493458667	148.626549928187	NA	NA	NA	NA	108.448245569839	118.078420525097	145.179051420446	90.6185875438059
HPGD	Hpgd	ENSMUSG00000031613	139.301217837287	119.355816384717	126.059878064483	107.602832682122	125.994618530559	NA	NA	NA	NA	205.547453505469	157.993754724723	136.660320600837	145.258875711623
TLR7	Tlr7	ENSMUSG00000044583	147.37323396265	129.161464574235	140.20877666668	124.800637633762	130.378028130862	NA	NA	NA	NA	154.212049355901	189.143835726191	147.120718951991	243.382361020473
OTX1	Otx1	ENSMUSG00000005917	169.213876499043	179.243182963743	202.058268767499	185.25526955963	191.407370877234	NA	NA	NA	NA	154.355853767572	148.723061584181	153.456779486294	143.420071530437
CNTN5	Cntn5	ENSMUSG00000039488	184.89265403346	158.40690653362	156.067001203017	141.082824501915	163.047474809612	NA	NA	NA	NA	190.908879075561	210.199906024829	192.301956335983	222.414431658492
CKAP2	Ckap2	ENSMUSG00000037725	24.671904524939	39.389726786616	25.762846628182	37.2862964770726	24.1318324899165	NA	NA	NA	NA	16.4255341372546	15.9295602026001	20.577170204673	12.006654069115
GPRIN2	Gprin2	ENSMUSG00000071531	100.751702421335	81.2891375487557	64.1446770098745	69.2356496410086	79.2818693619063	NA	NA	NA	NA	62.5401744813163	136.108701491984	129.9501658888	163.450743653794
LGALS1	Lgals1	ENSMUSG00000068220	159.220721312618	186.143089243874	191.920601934051	173.422927541597	204.48219065922	NA	NA	NA	NA	166.516187306826	131.036351062425	150.573678905621	114.02930017682
RXFP2	Rxfp2	ENSMUSG00000053368	56.1012273395605	68.7211935924064	67.6733727183984	71.9876057469646	64.5425651649243	NA	NA	NA	NA	35.0739983663084	48.2235104839404	46.7256943780175	52.291096914929
COL8A2	Col8a2	ENSMUSG00000056174	51.100888938787	55.3228351563256	70.8742515904419	77.8467524522562	53.3193852870253	NA	NA	NA	NA	47.8249818402988	43.8930498980964	43.1162624497219	29.1733074335878
ZNF442	Gm14412	ENSMUSG00000078868	98.7866502403367	83.3226722488125	77.1980598820633	73.0556452837273	90.5263704648714	NA	NA	NA	NA	105.183795549774	99.3264995080441	112.885256984105	115.320914028144
TRPC7	Trpc7	ENSMUSG00000021541	74.2805604253827	71.1517358523997	48.2686857575829	63.4539868578355	59.4671888433151	NA	NA	NA	NA	99.7851556429809	66.8263760943748	93.3929598682558	90.9675136785035
EDN1	Edn1	ENSMUSG00000021367	97.4376973603832	119.3809406056	127.12423297947	118.849952743198	120.226526600013	NA	NA	NA	NA	70.6416727369775	79.4780337035451	71.1496824385231	122.126332149046
C1R	C1ra	ENSMUSG00000055172	70.2740143209394	100.982327949824	86.1854567405598	117.625523426256	47.5456201521577	NA	NA	NA	NA	51.3651779499214	48.5236260668191	61.1322671543197	53.9549845384457
IMPA2	Impa2	ENSMUSG00000024525	155.526426194908	316.714253984385	167.413178174712	131.828640206662	155.021134510738	NA	NA	NA	NA	108.059042005982	106.231803615363	126.419929289712	140.566964887181
SERHL2	Serhl	ENSMUSG00000058586	123.218624228309	110.018706643598	150.568753914663	118.723009481088	192.045976276861	NA	NA	NA	NA	98.8707642431655	112.163405038024	102.975492582227	79.0038063667589
SERPING1	Serping1	ENSMUSG00000023224	142.349681980491	150.646662450128	196.874727017	175.467813363743	163.652296250824	NA	NA	NA	NA	136.387045373151	130.248180768458	139.627696917818	92.8883581130081
AKAIN1	Akain1	ENSMUSG00000091636	116.026485387794	145.912000832475	137.600119288552	125.404070093287	127.652648990656	NA	NA	NA	NA	97.9267260442432	119.465550688387	103.779196358092	79.5757904550563
ZNF804B	Zfp804b	ENSMUSG00000092094	47.5723622490665	38.9563653446095	35.3971112643365	29.2220556677378	28.6377878546699	NA	NA	NA	NA	66.1522963216364	43.5249469656175	53.6278713040113	46.7361114593665
GRTP1	Grtp1	ENSMUSG00000038515	92.8712210306359	62.0125023864939	70.2193015885245	93.2783430646461	71.397788373924	NA	NA	NA	NA	118.663660215124	87.6792445326174	129.872046497479	100.695101223297
FBLN5	Fbln5	ENSMUSG00000021186	119.21028716615	133.307279083979	159.927552516728	164.206864757535	119.344187047916	NA	NA	NA	NA	84.0190181681084	103.937237894584	135.951998475583	67.5674341562953
MXRA8	Mxra8	ENSMUSG00000029070	158.603017956488	154.809866637654	240.430374784817	160.112198229622	194.021001822401	NA	NA	NA	NA	144.376040285878	116.763234462223	145.672933285751	142.874031051132
ALX3	Alx3	ENSMUSG00000014603	19.8068402773402	33.6206026115767	26.036638768716	21.4153285297044	32.5191752828639	NA	NA	NA	NA	21.129974391284	15.260877908649	15.7070965758375	5.41343023452587
FBXO30	Fbxo30	ENSMUSG00000047648	177.476380624002	153.006411208535	133.80681131796	145.834409694751	168.179735090981	NA	NA	NA	NA	175.869009220861	221.266928573714	179.766878941952	178.134495471087
HEYL	Heyl	ENSMUSG00000032744	148.142611558808	172.573105750832	167.442185752368	159.35002049457	173.376355984946	NA	NA	NA	NA	158.596887427203	125.377650041651	113.815483675698	108.34317569874
HTR1D	Htr1d	ENSMUSG00000070687	22.855886904993	7.50037864160118	18.5062978893232	21.2373348764215	9.88266806487863	NA	NA	NA	NA	31.8656833417371	10.966157856694	45.4671790746471	60.8226562023544
FMO2	Fmo2	ENSMUSG00000040170	152.989632964462	169.490408703059	279.451096569917	163.895767083324	187.702306427582	NA	NA	NA	NA	93.2855375140549	117.095761817713	108.769186001907	203.617706911334
GRID2IP	Grid2ip	ENSMUSG00000010825	107.385607462892	92.2270289342691	124.282639912029	123.977627221665	139.839353066799	NA	NA	NA	NA	69.5664535711313	67.2560223728181	61.3704151630123	120.212360934908
STIL	Stil	ENSMUSG00000028718	29.0086571779865	19.9925126971877	22.7994034151601	21.3332335422711	15.2670971476175	NA	NA	NA	NA	29.6611503760681	31.9859319338705	26.5699876760958	52.5207381054836
PCDHB11	Pcdhb21	ENSMUSG00000044022	131.098346407854	119.564037935536	110.922233224562	114.267599550088	105.764254819646	NA	NA	NA	NA	155.509739389764	128.50204433944	141.789196408106	152.69038314988
SCN5A	Scn5a	ENSMUSG00000032511	80.2832705666127	68.5497951664964	52.5914130452329	69.9157314901633	67.8913410260505	NA	NA	NA	NA	63.4274733507857	84.4371133386595	106.307114074069	142.592318995236
SHCBP1L	Shcbp1l	ENSMUSG00000042708	54.1390874574136	45.8716564607844	37.00312133128	48.5421281970797	46.0035958721941	NA	NA	NA	NA	54.5076379802532	71.5013804014786	66.576842908882	70.6848651638116
ASPG	Aspg	ENSMUSG00000037686	120.047703794137	139.495976378464	146.267979616236	118.215684048055	189.543048270168	NA	NA	NA	NA	122.061620952944	103.650358623375	71.2889931982694	119.343709101524
CCDC122	Ccdc122	ENSMUSG00000034795	45.8363518552025	41.2890815943912	63.289869998615	59.4271272114677	47.9456378803057	NA	NA	NA	NA	44.4225497306641	37.6756058661066	30.347277126477	25.538441969892
ARSJ	Arsj	ENSMUSG00000046561	87.6662119482604	103.560152800436	46.2817883403199	63.1915261547294	78.0139223499496	NA	NA	NA	NA	105.470199144967	105.948930728444	114.744457979004	106.714190747591
THBS4	Thbs4	ENSMUSG00000021702	184.68908432573	241.230409500312	338.069073944134	344.436717820511	137.297556889844	NA	NA	NA	NA	65.2964591240726	169.271910313567	190.611889931678	77.0962855808179
VWC2L	Vwc2l	ENSMUSG00000045648	179.269244568409	163.098486781688	154.810056931488	164.444688630444	142.478040817215	NA	NA	NA	NA	175.891427685377	189.705087834597	229.388770012949	190.063053478119
ANKUB1	Ankub1	ENSMUSG00000074591	35.7582562236767	47.907266551215	34.1161806017286	54.9858824510867	34.7362909069975	NA	NA	NA	NA	29.7951962841538	21.4109032335474	35.9786710405418	9.06438481320669
ALDH1L2	Aldh1l2	ENSMUSG00000020256	132.38568202786	136.67712031734	105.344791651356	108.335432022386	101.848659123841	NA	NA	NA	NA	110.542179368997	230.745061191415	138.444576262014	165.883064978953
MEX3A	Mex3a	ENSMUSG00000074480	110.316604144195	89.6008160844851	82.3323052356416	88.2508763461985	105.552701032279	NA	NA	NA	NA	120.393134730517	108.349562970561	116.433661463937	126.417845361022
LCK	Lck	ENSMUSG00000000409	26.4610542346942	12.3158243296478	11.6933659357118	26.0982916694625	12.5682221855039	NA	NA	NA	NA	33.8077426532402	28.0772587736776	69.0508761752898	12.5851201330484
KLK6	Klk6	ENSMUSG00000050063	23.6845499784519	28.6113065302258	48.7457364025799	42.346113668309	11.0910829641422	NA	NA	NA	NA	8.40457287403768	17.927821205989	23.4303647870686	5.32313007890125
NEK10	Nek10	ENSMUSG00000042567	161.926364861475	132.830588396551	128.378642293357	121.244516839829	142.486512543737	NA	NA	NA	NA	198.104377926519	121.97551115501	163.527990863845	233.110117346919
CD164L2	Cd164l2	ENSMUSG00000028865	52.6908026119541	55.2471937462048	84.9774934092657	57.1317293635745	62.8530058709083	NA	NA	NA	NA	50.149420143652	42.6513404793365	38.958045228339	40.0748525768505
CFAP46	Cfap46	ENSMUSG00000049571	160.222724729117	112.170212441801	117.940819139881	125.954688437446	132.762645455788	NA	NA	NA	NA	190.474936643198	129.386173777124	150.639147436182	215.771156115285
ZSWIM7	Zswim7	ENSMUSG00000014243	154.914009700793	156.459566994021	160.533465665359	166.639202051074	184.497672856158	NA	NA	NA	NA	142.181484988107	118.900295983962	137.762185501185	140.225528872438
PPL	Ppl	ENSMUSG00000039457	36.1704633455611	43.5566961712734	38.9161113479091	39.242014644998	41.6420211569941	NA	NA	NA	NA	25.000475532066	23.2862541533525	29.1882627876907	29.3952102800976
STAC3	Stac3	ENSMUSG00000040287	31.8610135347542	34.8816280047333	29.5422771114302	17.768694447488	17.8446586113984	NA	NA	NA	NA	37.6701209473909	44.1762886196846	29.8435074299399	64.9833699036925
PLEKHA4	Plekha4	ENSMUSG00000040428	64.2439145738929	77.4436438680604	64.2765123205019	79.3090932077535	95.753838738408	NA	NA	NA	NA	56.9009511665606	53.8287447435985	49.6280606199716	61.3304134577036
DPF3	Dpf3	ENSMUSG00000021221	69.8432199135072	53.8745997436728	62.5179372254364	46.4162449990958	54.8948663926604	NA	NA	NA	NA	87.2265156309383	61.0837369236582	108.606947165848	64.2257806324805
MYOF	Myof	ENSMUSG00000048612	163.030693851995	107.790337306901	216.840433478359	194.132333965847	288.502643345769	NA	NA	NA	NA	150.318303190424	121.376545407521	103.338435617091	143.345709694681
LYPLAL1	Lyplal1	ENSMUSG00000039246	100.161569470496	97.386782150109	100.017880073511	72.527729547386	89.3592487209765	NA	NA	NA	NA	123.597679649933	131.261169716088	105.272060856236	107.436557897346
DOK1	Dok1	ENSMUSG00000068335	30.702733469359	43.1146113986437	35.6913817003621	43.0450657141179	38.682699784295	NA	NA	NA	NA	22.6816626634429	17.8756926411103	22.9472889597086	36.6319983821767
DNMT3B	Dnmt3b	ENSMUSG00000027478	24.8134567695862	17.3782099284367	15.1662638632984	23.6361215680621	16.4638486780137	NA	NA	NA	NA	33.7809497943528	27.2293220161106	33.3886794580989	36.7884743555531
SIX2	Six2	ENSMUSG00000024134	20.8628543532949	28.2977842303916	36.0598409741317	29.1981862438809	27.8460542145776	NA	NA	NA	NA	19.7395717873402	21.2943719588719	10.6151304111744	13.9833331754378
SERPINB1	Serpinb1a	ENSMUSG00000044734	60.4513172033469	68.2933047816972	116.875966538163	70.2356713184543	50.5507650349873	NA	NA	NA	NA	48.2386225298326	43.3177011177896	66.618329834338	22.7192147396127
PLCG2	Plcg2	ENSMUSG00000034330	130.201388505448	116.704774970607	118.602223376633	113.845221190123	122.681737593039	NA	NA	NA	NA	132.315337254396	141.917192838477	139.877827024278	214.429061512958
NXPH4	Nxph4	ENSMUSG00000040258	60.6688150813414	91.7094129797448	67.950006466477	78.4162529530598	44.9500783496039	NA	NA	NA	NA	46.0940206706691	63.2815765403486	40.0537559373602	35.5313473392349
DDC	Ddc	ENSMUSG00000020182	152.386614807191	182.001167886616	180.955131003109	163.4152688633	192.161992138617	NA	NA	NA	NA	111.089191629668	124.151021623235	130.715718002136	173.88684098716
TSPAN18	Tspan18	ENSMUSG00000027217	59.2744098310024	53.2862505950365	93.7368571800579	74.2460499333553	65.7149198693713	NA	NA	NA	NA	41.6041444647709	46.3097148672846	63.8690112333284	42.0524653797635
CHRNA5	Chrna5	ENSMUSG00000035594	106.440756628454	144.980961757214	111.588050332601	127.448958943974	87.6619880872653	NA	NA	NA	NA	105.755710283956	80.3784546836742	94.9952693143888	58.7990526581393
SPHK1	Sphk1	ENSMUSG00000061878	115.62806071661	90.8043569244854	126.444688559281	165.295464458982	182.194866689972	NA	NA	NA	NA	113.501480976217	98.4480553742032	109.470338455091	81.5372278873983
MACROD1	Macrod1	ENSMUSG00000036278	146.973583255993	147.025103143941	161.094824842307	173.83740655077	189.69217110671	NA	NA	NA	NA	137.07250296993	134.498702142084	144.434531272732	126.909920697187
MEGF6	Megf6	ENSMUSG00000057751	182.601300449945	281.28985018358	216.304899245167	138.057487395892	259.099511806532	NA	NA	NA	NA	144.112690333978	122.909459610901	204.302972379126	160.236653302133
FIGN	Fign	ENSMUSG00000075324	93.3059577322893	84.7208195225417	68.0843047698483	83.350362770435	80.082054065967	NA	NA	NA	NA	145.074853108469	76.3434838064754	83.3162907339033	163.434862857519
LAT2	Lat2	ENSMUSG00000040751	50.8403267896692	72.257340083429	46.6555462828379	49.7795065355512	92.5324623675121	NA	NA	NA	NA	39.5824259354819	49.0897361734465	37.3019725423022	23.9342186310917
DCHS2	Dchs2	ENSMUSG00000102692	50.9106126023856	48.4206810101282	27.2351037897279	38.6812268112385	34.3840956663438	NA	NA	NA	NA	35.3763595176688	42.3516297502172	85.3483382162595	76.7340055811137
NKX6-2	Nkx6-2	ENSMUSG00000041309	155.898637062252	154.923856992469	205.496088071442	206.954001717089	135.987872658399	NA	NA	NA	NA	115.836866604035	149.035143068258	159.460958114644	104.307639251774
UPK1B	Upk1b	ENSMUSG00000049436	21.1389792833604	27.6043631028093	29.3252847417154	21.6994448981563	36.2572492745151	NA	NA	NA	NA	19.9015679731002	17.0391912444535	18.9064720832362	10.1278528370231
TMEM200B	Tmem200b	ENSMUSG00000070720	61.8101899849614	59.7077977213069	70.4605185086805	92.3953960603109	65.4164669709195	NA	NA	NA	NA	29.5676605574512	46.0179185177556	58.1197654228846	64.1629890319925
GJB1	Gjb1	ENSMUSG00000047797	131.904606980208	147.563856248048	194.83221231001	193.532584006946	121.723865559914	NA	NA	NA	NA	108.466721484717	103.281112352764	167.565272463689	64.145993154552
KCNJ8	Kcnj8	ENSMUSG00000030247	99.4714297918525	102.750707055951	104.645630439358	129.74850562029	116.354546245058	NA	NA	NA	NA	88.0983201625412	85.1760559694908	82.4971352982717	101.939269718348
LLGL2	Llgl2	ENSMUSG00000020782	42.3404952015297	57.0516484758539	56.1014828974333	40.8664552412214	61.7163728144234	NA	NA	NA	NA	49.3802873004129	25.5797451878761	18.471651776816	26.4644433559647
WNT7A	Wnt7a	ENSMUSG00000030093	187.510408102403	157.779408484672	142.857753254696	155.456872550582	180.97141103087	NA	NA	NA	NA	176.278398642502	229.9228125786	240.030892897404	172.364201356744
FST	Fst	ENSMUSG00000021765	90.3159338181307	97.5147128787389	89.5409774214698	71.0729138226058	82.3941643823804	NA	NA	NA	NA	111.118227236758	143.833374049454	74.8796939316966	153.60139134359
HFM1	Hfm1	ENSMUSG00000043410	60.2842768482038	45.3363948329813	65.8647601646097	36.3267879498067	36.3055543907811	NA	NA	NA	NA	62.3627042853697	59.6148785999401	66.6304442323779	82.3923134780167
C14orf93	4931414P19Rik	ENSMUSG00000022179	108.876137957186	101.796383155598	103.501064300891	84.2077925674892	84.4447204032866	NA	NA	NA	NA	158.404521386228	185.795636892973	83.1212809860618	138.049185461814
RSPO1	Rspo1	ENSMUSG00000028871	112.129389870819	158.65145810518	146.365862422169	147.958207054428	105.647720741678	NA	NA	NA	NA	118.143864573261	75.1568961634713	136.249014263445	57.3043398406891
TAC3	Tac2	ENSMUSG00000025400	157.893718949779	145.53465166366	141.659520518435	147.118443029036	143.169730912105	NA	NA	NA	NA	216.783078631381	163.64696274917	153.718748786289	175.087400336186
LEMD1	Lemd1	ENSMUSG00000079330	82.6804784878232	87.625538122443	70.2219997142938	102.35450106113	102.937461205398	NA	NA	NA	NA	73.2671897905328	70.7505218401896	62.9832662714076	62.9997475694279
PTGIS	Ptgis	ENSMUSG00000017969	78.1988192500574	88.2440096569363	86.4891106030563	94.2645498298419	90.633801050055	NA	NA	NA	NA	85.2856295954402	60.3405983840971	56.1946910723769	73.4508864520791
SNX22	Snx22	ENSMUSG00000039452	188.770262382912	223.221377089896	225.043799493868	207.268973849499	217.162406460311	NA	NA	NA	NA	175.045811021718	173.557707242018	200.405209726778	183.07800773131
PRR35	A930017K11Rik	ENSMUSG00000025727	18.6702816679807	24.0845143789063	24.2453230811071	20.5808692438477	18.1452329919706	NA	NA	NA	NA	17.7114695740276	13.5233193694823	11.660131145715	4.35947926495273
SLC22A3	Slc22a3	ENSMUSG00000023828	93.2811476898926	66.2911712555428	66.9878089137028	64.5778294815828	105.071232656865	NA	NA	NA	NA	122.815419792797	97.8964447440378	100.515522933877	92.151547759806
CYP2S1	Cyp2s1	ENSMUSG00000040703	88.8744657173465	96.8378951625594	132.53083521081	105.494225611947	80.2227665201457	NA	NA	NA	NA	56.5730728493293	69.6936500098493	88.6090275544255	87.0053988816836
PIGX	Pigx	ENSMUSG00000023791	177.317307686985	152.382892556357	157.906480340488	159.17042006959	169.150838811789	NA	NA	NA	NA	205.601501883763	194.801718001419	182.251900631133	181.119048537607
SLC49A3	Mfsd7a	ENSMUSG00000029490	45.814650806781	46.6363510352114	83.1746330333069	65.5877665436788	52.147708684164	NA	NA	NA	NA	30.3003053427948	39.4843591732417	26.3297724724529	58.8441701325982
SKA3	Ska3	ENSMUSG00000021965	29.3020586494796	19.3462653561085	16.9156223111742	30.0061856761436	18.9998139136762	NA	NA	NA	NA	26.4268606499612	38.9449197030121	37.000052584459	32.9823647957479
ZC3HAV1L	Zc3hav1l	ENSMUSG00000047749	183.27937738933	150.576163242693	150.671454970576	157.121440020993	170.612028828267	NA	NA	NA	NA	136.332464314647	227.132553757279	221.193467828552	234.73865503813
PCOLCE2	Pcolce2	ENSMUSG00000015354	156.221778217983	208.094559640411	190.139505601391	177.944082248807	122.809617679568	NA	NA	NA	NA	95.6754034264467	123.860265409471	135.507260900745	121.823925331767
NIPAL4	Nipal4	ENSMUSG00000020411	53.9448586920148	55.16803609214	69.4546458511805	84.3230652318634	49.8150288179562	NA	NA	NA	NA	43.214103434895	54.0260735476305	51.8488300838863	26.2594139125952
MRGPRF	Mrgprf	ENSMUSG00000031070	46.8474397094277	32.8486609894054	37.4716687087468	32.0907370280917	35.0624320985696	NA	NA	NA	NA	57.5428767695285	43.7555731582847	76.9310943513933	38.1764362957405
CACNA1S	Cacna1s	ENSMUSG00000026407	24.8935049631308	21.2160834064718	7.38985704431281	26.5083394811205	15.7457867158316	NA	NA	NA	NA	19.170327482552	33.5336918209286	38.1622024305329	47.341575758286
SLC16A9	Slc16a9	ENSMUSG00000037762	88.2435461134449	101.307435896119	93.8908163032995	97.1257219400702	108.204533293306	NA	NA	NA	NA	90.7493594491967	75.6076305918278	60.4903910974847	74.4920431452686
DDX11	Ddx11	ENSMUSG00000035842	52.4024012638296	33.4201721965729	45.9771152487197	40.445304591014	54.483387744128	NA	NA	NA	NA	55.9136177626141	94.4217811098274	71.8918169102147	44.0737344814325
FGFBP1	Fgfbp1	ENSMUSG00000048373	43.696559315666	58.5701866793796	40.3222299487766	50.0375514898848	52.4740851487416	NA	NA	NA	NA	37.7909783541087	22.2521994776868	35.585928760074	38.9825015993699
FKBP10	Fkbp10	ENSMUSG00000001555	158.206556712735	141.220715103798	175.667597961629	168.005481613567	185.552396939359	NA	NA	NA	NA	143.760318770645	142.4093085518	116.658717571088	136.444852148298
TMEM232	Tmem232	ENSMUSG00000045036	75.8165651845867	83.2547666882887	93.7718036191382	92.9720470700666	90.9619596222269	NA	NA	NA	NA	56.1866018298474	63.6291744121047	70.0257508443977	87.9533584960036
PXDC1	Pxdc1	ENSMUSG00000021411	93.2717477112545	94.3402498257232	118.786094104888	107.548502863532	135.157216207204	NA	NA	NA	NA	99.4642071473179	84.2006184017581	81.5395674519936	90.4688318265186
GPR149	Gpr149	ENSMUSG00000043441	31.4561649649828	23.2317355997594	24.6324519254269	28.4455713567391	28.0307598628129	NA	NA	NA	NA	35.1188883877155	44.4669300288768	33.9881748719221	42.7334489633819
CDC25A	Cdc25a	ENSMUSG00000032477	155.911129335988	122.758145017896	137.72312334693	152.0499247406	126.436918013132	NA	NA	NA	NA	176.33509004122	165.728296155244	170.079771341397	156.177419186248
CCDC87	Ccdc87	ENSMUSG00000067872	111.639405274518	100.124294361327	83.164123711946	102.388386131149	84.2292291884488	NA	NA	NA	NA	125.537449447489	127.53145935732	138.290642527677	94.1176287214205
PTPRC	Ptprc	ENSMUSG00000026395	112.307207508737	78.0122248944538	108.249089382993	83.6978368192837	113.989209310986	NA	NA	NA	NA	144.75759365608	125.363310037605	103.11508802153	128.882675948439
TNFAIP6	Tnfaip6	ENSMUSG00000053475	101.394345829292	120.758871107425	130.61959033362	134.216670552653	94.1149103373047	NA	NA	NA	NA	85.532463912482	96.7172747103379	106.985431301794	57.4054625365269
ANKFN1	Ankfn1	ENSMUSG00000047773	96.310859876337	74.5818201801576	82.6049135050576	87.1836699053992	97.7231500811583	NA	NA	NA	NA	113.750886266372	98.1114288888692	110.241143416916	133.36486926844
SLC27A3	Slc27a3	ENSMUSG00000027932	114.799211271434	84.5904575608539	121.536119263037	88.6063717126898	108.516900283105	NA	NA	NA	NA	93.194874886457	137.819600134927	133.818170759276	193.551575425551
KCNK5	Kcnk5	ENSMUSG00000023243	21.6688512739833	16.5479801876426	51.4587738024597	27.441514546571	22.698578947976	NA	NA	NA	NA	10.844054888125	10.5810541163755	36.2469141577326	10.1794826684018
BMP2	Bmp2	ENSMUSG00000027358	136.857670001362	150.734057603396	122.300421643753	133.075692943888	109.935166518153	NA	NA	NA	NA	161.682651863889	164.296670900093	143.450591519041	161.29358935561
NPY2R	Npy2r	ENSMUSG00000028004	83.9207813494445	70.5515700781999	59.7747255070326	73.6527971127668	79.1623521791535	NA	NA	NA	NA	99.9898735172068	89.1167937559088	83.8907603358081	129.726196129141
IER2	Ier2	ENSMUSG00000053560	165.903736669485	135.364205267859	194.171858579648	112.578905405858	133.801226597008	NA	NA	NA	NA	174.848389211706	242.85546982929	171.734179076589	177.698830689507
EVA1C	Eva1c	ENSMUSG00000039903	39.1471279269591	36.9490065067746	49.3228285168375	48.0764215658093	48.3425758268598	NA	NA	NA	NA	37.9848563891587	25.1563095855754	31.7331267356794	36.3134271376098
NKX2-2	Nkx2-2	ENSMUSG00000027434	74.6956970471157	90.2838707005781	53.411438856816	89.4011664625183	160.809954052577	NA	NA	NA	NA	71.1926503283569	67.5718286634832	71.6763460883347	41.2360771195297
TBX15	Tbx15	ENSMUSG00000027868	38.6698318784035	34.3589374811822	50.7535978098826	58.8532126194987	34.3369233494408	NA	NA	NA	NA	37.9533798939386	29.8004034525435	31.2477705298415	21.9806059100453
PERP	Perp	ENSMUSG00000019851	126.295329907916	131.009267899864	165.775999521736	149.104159914855	134.666295757905	NA	NA	NA	NA	118.90665716151	112.707365597655	116.820444905679	128.530390381962
TAF5	Taf5	ENSMUSG00000025049	139.105100983909	122.378565336786	134.83312096307	104.397131491346	143.025171136151	NA	NA	NA	NA	139.87082500305	154.73010891263	149.756281144147	184.247419463224
GRB7	Grb7	ENSMUSG00000019312	28.1595643422446	35.0209740025161	35.0284176960527	45.6092980797914	21.1608882345505	NA	NA	NA	NA	15.5951869713188	24.1199092172197	22.3825644965675	20.9770363070921
CDKN2C	Cdkn2c	ENSMUSG00000028551	63.0997289803509	99.934220995624	78.7338145832474	65.3225368784061	64.6770116985441	NA	NA	NA	NA	64.6626281801485	61.2717495571592	48.34882726321	54.6548415751758
