HGNC	Mouse symbol	EnsembleID	baseMean	log2FC.HT	FC.HT	p-value.HT	adjusted p-value.HT	log2FC.HM	FC.HM	p-value.HM	adjusted p-value.HM
ADAMTSL2	Adamtsl2	ENSMUSG00000036040	217.367704243083	-0.0624202792948769	-1.04421607935099	0.71961753883556	0.999927474400893	0.135845702004238	1.09873670006134	0.484008255499407	0.900954837309241
HMCN2	Hmcn2	ENSMUSG00000055632	35.3663021111243	0.161230308952107	1.11824035037179	0.719646473884234	0.999927474400893	0.279129437569887	1.21346242634816	0.574995129624462	0.921383283878666
TTLL13P	Ttll13	ENSMUSG00000045467	16.0108628379608	-0.133611252356849	-1.09703629108162	0.71965808733066	0.999927474400893	-0.964742557574425	-1.95171521569574	0.0229958440460719	0.372568499593565
CCDC74B	Ccdc74a	ENSMUSG00000041617	266.849764159052	0.0368389241970826	1.02586360205279	0.719684517422265	0.999927474400893	0.191887424950837	1.14225711181723	0.0907583750094641	0.600903675045666
KCNK6	Kcnk6	ENSMUSG00000046410	143.083116150399	-0.0450622247113946	-1.03172767766775	0.719686610469435	0.999927474400893	0.0472623374163566	1.03330226467436	0.734188076489243	0.952115279967881
MIPOL1	Mipol1	ENSMUSG00000047022	92.0781954725463	-0.0561568491947754	-1.03969246395597	0.719743947701278	0.999927474400893	-0.0686762876448478	-1.04875398143284	0.694411027366833	0.947138296720543
CLP1	Clp1	ENSMUSG00000027079	128.09569808005	0.0398053228869738	1.02797510244724	0.719768881838745	0.999927474400893	0.0638251611904769	1.04523342170702	0.605030078865465	0.926397392821955
OLFML1	Olfml1	ENSMUSG00000051041	193.452825478458	0.0432517540172785	1.03043375128765	0.71994310275767	0.999927474400893	-0.111659043281973	-1.08047002093866	0.408090995734244	0.868253059991073
SS18L2	Ss18l2	ENSMUSG00000032526	597.051488770669	-0.0301402890105083	-1.02111141470537	0.719983535863728	0.999927474400893	-0.0193002273493166	-1.01346778262553	0.837198435361885	0.975090631806412
DOLPP1	Dolpp1	ENSMUSG00000026856	373.020811670139	-0.0471429403335698	-1.03321675237445	0.719984347573714	0.999927474400893	0.0162109991437683	1.01129997615817	0.911733862533189	0.988608420726995
CKAP2L	Ckap2l	ENSMUSG00000048327	15.8751371297855	-0.103342800566079	-1.07425969748176	0.72005841606555	0.999927474400893	-0.323552609929314	-1.25140832778585	0.322627603469003	0.824608401554644
ZNF821	Zfp821	ENSMUSG00000031728	771.707702026232	-0.0217000489849093	-1.01515501784381	0.720228682749561	0.999927474400893	-0.0223963123901183	-1.01564506311054	0.740086909874589	0.952115279967881
SLCO1A2	Slco1a4	ENSMUSG00000030237	1931.09986250956	-0.0284549931224577	-1.01991929157192	0.720286338101132	0.999927474400893	-0.0685556595510375	-1.04866629560783	0.43927062394809	0.880287114521532
REM1	Rem1	ENSMUSG00000000359	9.78391655289286	-0.144683940953456	-1.10548844142649	0.72031443830264	0.999927474400893	0.11874207829953	1.08578772433808	0.787755849213546	0.964036857570913
SLC4A11	Slc4a11	ENSMUSG00000074796	38.5586107547558	0.103566944076238	1.07442661220631	0.720587763541102	0.999927474400893	0.617100026405782	1.53378899821171	0.0515002090091783	0.501637573720786
MCM7	Mcm7	ENSMUSG00000029730	238.021699799275	0.0472176378751955	1.03327024999331	0.720700589415627	0.999927474400893	0.0270856082863312	1.01895165854029	0.853868101988814	0.977954357528157
CASP3	Casp3	ENSMUSG00000031628	288.50174871016	0.0343740347472937	1.02411237854591	0.720767878419648	0.999927474400893	0.015076013351676	1.01050468700014	0.888072424020771	0.985915597999729
GOT2	Got2	ENSMUSG00000031672	5050.44727339257	0.0238390155319894	1.01666122187422	0.720774670074843	0.999927474400893	-0.0603929459407081	-1.04274973525581	0.417169065380648	0.871709029317307
ZCCHC7	Zcchc7	ENSMUSG00000035649	1788.04260574478	-0.0289789856813416	-1.02028979758298	0.720794716403419	0.999927474400893	-0.00367598870961921	-1.00255125012375	0.96759876682535	0.995214773941704
MAPK13	Mapk13	ENSMUSG00000004864	11.3372566333197	-0.133679358686374	-1.09708808087546	0.720844959379043	0.999927474400893	-1.01607645222015	-2.02241133178031	0.0192722034799341	0.351120671743957
PAK1	Pak1	ENSMUSG00000030774	10784.1089547473	0.0224614185697993	1.01569089834263	0.720853748923003	0.999927474400893	-0.00800906047333313	-1.00556689558163	0.909085909807005	0.987845872887225
KMT2D	Kmt2d	ENSMUSG00000048154	4329.83238729724	0.033550390630081	1.02352787289723	0.72086535685018	0.999927474400893	-0.0632536757345244	-1.04481946214667	0.545990708038039	0.91570803256173
RSC1A1	Rsc1a1	ENSMUSG00000040715	54.624704386146	0.322818714998149	1.25077190175828	0.720978442191314	0.999927474400893	-0.0217841459497192	-1.01521419455245	0.982780290008041	0.997695432315347
APOL2	Apol8	ENSMUSG00000056656	122.593804618793	0.0534547545636403	1.0377469951601	0.721094845995471	0.999927474400893	-0.340429355002149	-1.26613334705122	0.0439198343470533	0.474225907657767
TENM1	Tenm1	ENSMUSG00000016150	1082.53693038484	-0.0430316073037886	-1.03027652519998	0.721139290968484	0.999927474400893	-0.284002848561473	-1.2175684227158	0.0350560961363448	0.429831700519452
MTG1	Mtg1	ENSMUSG00000039018	308.108866943121	0.0317397037477508	1.02224407700042	0.721153446684017	0.999927474400893	0.00956048047064007	1.0066488260382	0.923054594388664	0.990300679109547
C17orf75	5730455P16Rik	ENSMUSG00000057181	2085.33846924076	0.0291289773376519	1.02039587884605	0.72120890346159	0.999927474400893	-0.0531747215618294	-1.03754558377646	0.559432462210022	0.918714276385925
ERCC6	Ercc6	ENSMUSG00000054051	1001.34866231546	-0.0304796677090282	-1.0213516485848	0.721296964870065	0.999927474400893	-0.0822883536060677	-1.05869597687117	0.388256455057569	0.856758828199797
NEUROD6	Neurod6	ENSMUSG00000037984	1988.54596086608	0.0405376792024096	1.02849706665504	0.721360831393659	0.999927474400893	0.0432867550875858	1.03045875083409	0.732827218550523	0.952115279967881
STX16	Stx16	ENSMUSG00000027522	2133.70589538634	0.0204107048674609	1.01424817377119	0.721368620207458	0.999927474400893	-0.023677582805971	-1.0165474672651	0.710877036646075	0.94864273194136
HECA	Heca	ENSMUSG00000039879	1040.21961227775	-0.0204823551997094	-1.01429854687235	0.721591738895138	0.999927474400893	0.00165085960114187	1.00114494362611	0.979449719775205	0.99767126924039
ABCC3	Abcc3	ENSMUSG00000020865	60.7867305896833	-0.0754352585161629	-1.05367888104157	0.721652294311158	0.999927474400893	-0.330259639887784	-1.25723961788738	0.166653692328868	0.711654371352256
PTDSS1	Ptdss1	ENSMUSG00000021518	1555.08274155816	0.0176912330124513	1.01233812257998	0.72168143392795	0.999927474400893	0.0346483365801153	1.02430711312368	0.531319862234485	0.910372895450479
NHLRC4	Nhlrc4	ENSMUSG00000090113	6.5989399636734	0.25336501503795	1.19198411930783	0.721683531113223	0.999927474400893	NA	NA	NA	NA
COQ8A	Coq8a	ENSMUSG00000026489	760.132916610248	0.0404893228242481	1.02846259397842	0.72174343858925	0.999927474400893	0.188123939951896	1.13928124710721	0.138129556757845	0.679986037225075
PUSL1	Pusl1	ENSMUSG00000051557	400.762817916606	-0.0324477173791153	-1.02274587422415	0.721822090121091	0.999927474400893	0.153929116783653	1.11259545464399	0.128134174089181	0.666465933938695
MVB12B	Mvb12b	ENSMUSG00000038740	3331.98259893389	-0.0160853069073659	-1.01121187228659	0.721841172474555	0.999927474400893	0.0359196743484345	1.0252101551622	0.47554017459536	0.896671710357984
TAOK2	Taok2	ENSMUSG00000059981	3887.50713382418	-0.0209996188181529	-1.01466227849172	0.72186777769946	0.999927474400893	0.0371264709910111	1.02606808961275	0.5725119926661	0.921383283878666
ADGRG6	Adgrg6	ENSMUSG00000039116	157.286787148294	0.0566809510937495	1.04007023179164	0.72204458321048	0.999927474400893	0.157667866201933	1.11548248905449	0.3733261184809	0.849250676523385
BCL3	Bcl3	ENSMUSG00000053175	11.4029753971976	-0.174546558667486	-1.1286096252654	0.72205869459808	0.999927474400893	-0.176672024550831	-1.13027358687801	0.745821356675591	0.953054416229564
CNPY3	Cnpy3	ENSMUSG00000023973	1113.60633735168	0.0187775840570459	1.01310070143965	0.722106160257048	0.999927474400893	0.120878258847516	1.08739662752271	0.0392209627953433	0.455088981835228
NR2C1	Nr2c1	ENSMUSG00000005897	232.80962104248	0.0274795581024221	1.01922993677543	0.722179452117965	0.999927474400893	-0.0900336953733937	-1.06439504201725	0.299644408114495	0.809033031367909
RELB	Relb	ENSMUSG00000002983	96.1856940615263	0.0577761127305189	1.0408600573776	0.722198164804662	0.999927474400893	0.0742355948436538	1.05280306541501	0.682340800912322	0.943925939595309
SCUBE2	Scube2	ENSMUSG00000007279	36.9861007184057	-0.0860678054075944	-1.06147309608641	0.722256515706928	0.999927474400893	-0.181011804909916	-1.13367868911171	0.50451659028648	0.906549842956451
NEMP2	Nemp2	ENSMUSG00000043015	166.461550082233	-0.0508370052816176	-1.03586572553358	0.72236831768091	0.999927474400893	-0.256099520141523	-1.19424556580684	0.110328582620433	0.640858942424318
TTC34	Ttc34	ENSMUSG00000046637	32.4318998425006	-0.0872123288924703	-1.0623155214616	0.722627909716903	0.999927474400893	0.406379618777069	1.32535571424888	0.138253065925382	0.679986037225075
TAGLN	Tagln	ENSMUSG00000032085	220.727470326277	-0.0635817453691983	-1.04505708167535	0.722663114685255	0.999927474400893	0.170441769259468	1.12540304285478	0.390258270783602	0.858395355363901
AMT	Amt	ENSMUSG00000032607	478.028694003273	-0.0389402387431773	-1.02735888185441	0.722836025513911	0.999927474400893	0.122010384243945	1.08825027466068	0.316827911598193	0.818985769944814
NAP1L5	Nap1l5	ENSMUSG00000055430	6228.04801935254	0.0279629343238908	1.01957148786274	0.722945468494942	0.999927474400893	-0.154531335374317	-1.11305997799109	0.079226656844748	0.575656045082865
TBXA2R	Tbxa2r	ENSMUSG00000034881	18.2036129187606	-0.113275370133577	-1.08168120647042	0.722979746164332	0.999927474400893	-0.113011158847828	-1.08148312842467	0.750774668690754	0.954603854811117
NRM	Nrm	ENSMUSG00000059791	49.9374023884404	-0.0800258454091273	-1.05703697686298	0.723004116252816	0.999927474400893	0.249373222004127	1.18869057689728	0.319604120709062	0.821423071436219
VPS29	Vps29	ENSMUSG00000029462	2330.0513544512	-0.0257155921812254	-1.01798449810413	0.723082372324697	0.999927474400893	0.00293249110326321	1.00203471516948	0.971110001623615	0.995424662063047
HEY2	Hey2	ENSMUSG00000019789	133.569188348265	0.0503140101147813	1.03549027918605	0.723167953881342	0.999927474400893	0.375827693866595	1.29758378269779	0.0160990257643029	0.330705789743502
ARID3A	Arid3a	ENSMUSG00000019564	174.552539101803	0.0422554128818967	1.02972236802673	0.723247780156026	0.999927474400893	0.0584198679002907	1.0413246105521	0.659530034517577	0.938016689124592
NSUN6	Nsun6	ENSMUSG00000026707	174.775202950373	-0.0438918929131517	-1.03089106698298	0.723267683501006	0.999927474400893	-0.25227469947084	-1.1910836186286	0.0709814147226844	0.554247323752476
NANOS1	Nanos1	ENSMUSG00000072437	843.142112882949	0.0207614542901943	1.01449478875194	0.723281904257397	0.999927474400893	0.0699478516137826	1.04967874071749	0.283381842235266	0.798511122818223
ARID3C	Arid3c	ENSMUSG00000066224	6.48963415466344	0.192534798684416	1.14276978647394	0.723296729763055	0.999927474400893	NA	NA	NA	NA
BRMS1	Brms1	ENSMUSG00000080268	388.451534152847	-0.0354926366393969	-1.02490673788063	0.723423279584297	0.999927474400893	0.219618467212456	1.16442560364184	0.0476930591946504	0.488534306866702
PIPOX	Pipox	ENSMUSG00000017453	27.3350955434938	-0.0996675062496245	-1.07152648246997	0.723559097149708	0.999927474400893	-0.182769127226028	-1.13506044523628	0.561622631903295	0.919125553834839
IDH1	Idh1	ENSMUSG00000025950	880.417250524029	-0.0262290504267856	-1.01834686544049	0.723658568542041	0.999927474400893	0.0567755841491212	1.04013845705699	0.491787980033905	0.902618188275025
NDUFAF4	Ndufaf4	ENSMUSG00000028261	810.289567901236	-0.0193734160745272	-1.01351919771634	0.723718877348204	0.999927474400893	0.0514269610182464	1.03628940474319	0.399077715402063	0.863173337702056
KLF4	Klf4	ENSMUSG00000003032	223.850641441301	0.052647996033465	1.03716684677451	0.723827701419866	0.999927474400893	0.326622740574661	1.25407422586147	0.0475784704081498	0.488382997999706
COX14	Cox14	ENSMUSG00000023020	818.052198381422	-0.0247020915673536	-1.01726960994531	0.723916958297244	0.999927474400893	0.193902547579874	1.14385370456865	0.0124079082109725	0.301472182893189
USP4	Usp4	ENSMUSG00000032612	2216.80949657788	-0.0246916928318471	-1.0172622776407	0.723961289497889	0.999927474400893	-0.0240709974414518	-1.01682471170934	0.757734493609221	0.956886036072696
ENAH	Enah	ENSMUSG00000022995	4215.5774474059	-0.0239747718495727	-1.01675689329036	0.723998106098069	0.999927474400893	0.0243068940296576	1.01699098738431	0.748344962203502	0.954313731770884
CARS	Cars	ENSMUSG00000010755	906.108984398085	0.0273339507167133	1.01912707379095	0.724081376822979	0.999927474400893	0.044789036919569	1.03153232888388	0.60435012729583	0.926344735436327
STARD4	Stard4	ENSMUSG00000024378	882.363750794529	0.0390398025520218	1.02742978477572	0.724105636497337	0.999927474400893	-0.216705645989538	-1.16207698400347	0.0798529564371411	0.576531498467686
SYT10	Syt10	ENSMUSG00000063260	62.2266229512737	0.0712564484599248	1.05063128398128	0.724148605709045	0.999927474400893	0.115866731560189	1.08362586266875	0.605620669370991	0.926397392821955
VTCN1	Vtcn1	ENSMUSG00000051076	5.62190694180418	0.217803401995126	1.16296155240535	0.72418673465353	0.999927474400893	NA	NA	NA	NA
TNFRSF11B	Tnfrsf11b	ENSMUSG00000063727	55.3899452510704	0.0696684251749895	1.04947545479674	0.724195331131899	0.999927474400893	0.204930787545063	1.15263104866869	0.347990675753788	0.837751239366864
SULF1	Sulf1	ENSMUSG00000016918	376.415911537136	-0.0382774407816233	-1.02688700459569	0.724669383495997	0.999927474400893	0.091118180381219	1.06519545679465	0.451502842778192	0.886349952741708
MAP3K12	Map3k12	ENSMUSG00000023050	3509.65764190674	-0.0127031401098762	-1.00884402507619	0.724800925661619	0.999927474400893	0.0249720465497283	1.01745997775445	0.534600430617468	0.910967314457882
MROH3P	Mroh3	ENSMUSG00000087230	8.02780187128771	-0.218276670373472	-1.16334311829348	0.72480675732535	0.999927474400893	NA	NA	NA	NA
ZNF394	Zkscan14	ENSMUSG00000029627	165.530872294912	-0.0449918248331099	-1.03167733318833	0.724859057845018	0.999927474400893	-0.10660719154161	-1.0766931806398	0.455611230607171	0.888893271767573
MYBL1	Mybl1	ENSMUSG00000025912	117.204227018699	0.040325350371168	1.02834570860314	0.724893069117899	0.999927474400893	-0.0184105275236519	-1.01284297688999	0.886103562559131	0.985328978772033
TRIM32	Trim32	ENSMUSG00000051675	3623.58199353022	0.0246174212630495	1.01720990917867	0.724937096765259	0.999927474400893	-0.0914226810319458	-1.0654203046887	0.241848799772759	0.767510097769036
SNX2	Snx2	ENSMUSG00000034484	1216.24906953544	-0.024272387467094	-1.01696666315606	0.724948571839828	0.999927474400893	0.0280560855483689	1.01963732117888	0.715166115772181	0.949210002665285
GAP43	Gap43	ENSMUSG00000047261	3545.22079323703	0.0233992913090355	1.01635139725365	0.724985202999442	0.999927474400893	0.199027235041952	1.14792408403796	0.00724760403780889	0.231909391509812
TEAD1	Tead1	ENSMUSG00000055320	539.551786225568	0.0434136492369627	1.03054939018175	0.725012189709133	0.999927474400893	0.0275679995159668	1.01929242045827	0.841079728666846	0.975877662826509
PTPRJ	Ptprj	ENSMUSG00000025314	3413.62142353269	0.0211650686873347	1.014778647761	0.725052876565668	0.999927474400893	0.0646924623710607	1.04586197084479	0.334954930356537	0.832178959262384
FAM131B	Fam131b	ENSMUSG00000029861	4674.19411303496	-0.0155558039386808	-1.0108408018762	0.72508880758141	0.999927474400893	-0.0953289677489177	-1.06830897936753	0.0535237434865853	0.506025467218483
RASSF10	Rassf10	ENSMUSG00000098132	24.8791189209127	0.0846463188589292	1.06042774236648	0.725371600846983	0.999927474400893	0.107047144089049	1.0770215703053	0.689052573516567	0.946122729759282
PCNX1	Pcnx	ENSMUSG00000021140	3802.80958053219	0.0317822513986612	1.02227422524677	0.725440607271443	0.999927474400893	0.230954125782864	1.17361085969782	0.0222256397591531	0.367144829890654
CROT	Crot	ENSMUSG00000003623	842.539876653348	-0.026395703022278	-1.01846450634575	0.725457571061927	0.999927474400893	-0.0190244452362199	-1.01327406907796	0.820296162877319	0.972129818270187
CLDN5	Cldn5	ENSMUSG00000041378	638.768950378242	-0.0578209269636181	-1.04089238996931	0.725480721368448	0.999927474400893	0.140292320621891	1.10212840785095	0.444370152470747	0.883061622711187
SACM1L	Sacm1l	ENSMUSG00000025240	1978.55329255453	0.0225356091422068	1.01574313157598	0.725539173104108	0.999927474400893	-0.048888296655525	-1.03446748285086	0.495333562977324	0.903712187980229
MLLT3	Mllt3	ENSMUSG00000028496	755.516970171732	0.0399395014299714	1.02807071420995	0.725553989701125	0.999927474400893	-0.0169196584786534	-1.0117968540099	0.894011350243059	0.986361260940123
PDE1C	Pde1c	ENSMUSG00000004347	153.134915227968	0.0429289237640484	1.03020319807766	0.725625837023803	0.999927474400893	0.0504801387427336	1.03560952440372	0.711093948788482	0.94864273194136
AMPH	Amph	ENSMUSG00000021314	4309.44574361268	0.0242006514790234	1.01691609717182	0.725647327966023	0.999927474400893	0.026972594474871	1.01887184187972	0.725885288341681	0.951495790922403
TRMT10C	Trmt10c	ENSMUSG00000044763	278.577879779414	0.0292963190940812	1.0205142439456	0.725661723434543	0.999927474400893	0.136395560930788	1.09915554486969	0.140382996945197	0.682306075151685
MEA1	Mea1	ENSMUSG00000002768	1199.78062527419	-0.0170753910238711	-1.01190607889779	0.7256725614726	0.999927474400893	0.111645472794357	1.08045985771243	0.0384200783609379	0.449874513615515
FAM185A	Fam185a	ENSMUSG00000047221	402.58775163662	-0.0244566844720441	-1.01709658380913	0.725675937436707	0.999927474400893	0.0156728499232665	1.0109228148125	0.839929236991833	0.975877662826509
PPM1G	Ppm1g	ENSMUSG00000029147	1387.56666869573	0.0152900412917744	1.01065460938421	0.725743191163473	0.999927474400893	0.0383276202569539	1.02692272215608	0.429422156814543	0.874881262059164
SUV39H1	Suv39h1	ENSMUSG00000039231	683.704177525893	0.0225039200152726	1.01572082079053	0.725803343663528	0.999927474400893	0.050892077298143	1.0359052684041	0.47627716673995	0.896975187027281
ICE1	Ice1	ENSMUSG00000034525	4251.71559597013	-0.0276346059570283	-1.01933948030518	0.725898271094328	0.999927474400893	-0.0811589830967498	-1.05786753280672	0.356286226552209	0.840984120657725
CYP2S1	Cyp2s1	ENSMUSG00000040703	65.2917426029954	0.0790057466691469	1.05628983284958	0.725899413590128	0.999927474400893	-0.235010668396825	-1.17691544020461	0.356190376442993	0.840984120657725
SELENOS	Selenos	ENSMUSG00000075701	616.9688237138	0.0195989412610566	1.01367764559768	0.726004321493213	0.999927474400893	0.2103315773298	1.15695405829026	0.000639400651197433	0.0681986374056032
KCNMA1	Kcnma1	ENSMUSG00000063142	9009.79461487146	0.025100611595736	1.01755065223092	0.726009203762958	0.999927474400893	-0.15776846131037	-1.11556027125446	0.0484459996820534	0.490565497883267
CHST14	Chst14	ENSMUSG00000074916	34.9632834824121	0.0721003284634573	1.05124601270763	0.726046513770132	0.999927474400893	0.16066993066834	1.11780608262591	0.479522811857827	0.89933884268211
RGS12	Rgs12	ENSMUSG00000029101	853.092546002033	0.0170549677466312	1.01189175411568	0.726272550537982	0.999927474400893	0.00264370144747631	1.00183415421144	0.961053724021879	0.993527787249114
CEP128	Cep128	ENSMUSG00000061533	112.829197856751	0.0844058660092416	1.06025101643508	0.726377680585472	0.999927474400893	0.00618652373204803	1.00429737884588	0.981623217441674	0.99767126924039
KHK	Khk	ENSMUSG00000029162	140.368479782624	0.0483075615333822	1.03405115737149	0.72645079103576	0.999927474400893	-0.0123343294695036	-1.00858615709569	0.936046281242671	0.990315936948415
ATP2A2	Atp2a2	ENSMUSG00000029467	20744.8118836057	0.0260961270452159	1.01825304389851	0.726459595456418	0.999927474400893	-0.227883850616227	-1.17111589250144	0.00619265387274152	0.215164619505271
SEC22B	Sec22b	ENSMUSG00000027879	1444.34264400526	0.0245422238430892	1.01715689065076	0.726477132236882	0.999927474400893	-0.0386884157197503	-1.02717957158123	0.621241107330231	0.92977606764178
PRICKLE4	Prickle4	ENSMUSG00000096549	27.6878962717491	0.137845013024937	1.1002604033788	0.726557611424941	0.999927474400893	0.290287071104267	1.22288358594982	0.50922144287175	0.907714601791545
MOB3C	Mob3c	ENSMUSG00000028709	145.584618299554	-0.050163847623405	-1.03538250609206	0.726581771532687	0.999927474400893	-0.115489271653529	-1.08334238500901	0.470927027467855	0.895428697414576
B3GALNT1	B3galnt1	ENSMUSG00000043300	898.48140056267	0.0254063864108144	1.01776634184568	0.726731387745492	0.999927474400893	-0.0689744388581543	-1.04897074213124	0.396084076845302	0.860708234899958
LEFTY1	Lefty1	ENSMUSG00000038793	10.4582168039764	-0.147706308778642	-1.10780680730121	0.726817969811754	0.999927474400893	-0.0788480908687278	-1.05617440920454	0.866189559895383	0.97920913263722
XIRP2	Xirp2	ENSMUSG00000027022	5.64108868022869	0.21365543079048	1.15962266042696	0.726932504905496	0.999927474400893	NA	NA	NA	NA
CCDC158	Ccdc158	ENSMUSG00000050050	13.4414723410131	-0.170529219162975	-1.12547126196386	0.727006842826558	0.999927474400893	1.54285704009554	2.91370948744761	0.00299332588398533	0.161184302212401
GPRASP2	Gprasp2	ENSMUSG00000072966	2706.73515635333	-0.0235738564472888	-1.01647438253564	0.727047211196946	0.999927474400893	-0.166927073406302	-1.12266467121682	0.0268083235022028	0.399614751710722
DDX4	Ddx4	ENSMUSG00000021758	95.5601173382471	0.0500826716089719	1.03532424994066	0.727060016099724	0.999927474400893	0.0793584125363296	1.05654807377636	0.619807010835838	0.929096293089865
MATR3	Matr3	ENSMUSG00000037236	9939.81922330957	0.0241817967449307	1.01690280707463	0.727153888123353	0.999927474400893	-0.170581533737492	-1.12551207420488	0.0274475066268479	0.400964936579563
WDR5B	Wdr5b	ENSMUSG00000034379	119.593061761212	0.0376656365815178	1.02645162458011	0.727204206311762	0.999927474400893	-0.0962641940647974	-1.06900173462706	0.428340995672689	0.874881262059164
GPC2	Gpc2	ENSMUSG00000029510	74.2455653696141	-0.0876480217963176	-1.06263638846221	0.727273602955857	0.999927474400893	0.281916131978411	1.21580860266979	0.312315155228321	0.816455421088918
TCEAL6	Tceal6	ENSMUSG00000031409	1197.36981113202	-0.0219735009133796	-1.01534745103256	0.727297567187972	0.999927474400893	0.0148865236101967	1.01037197170543	0.831931233269257	0.97417686867089
CRACR2A	Cracr2a	ENSMUSG00000061414	88.5314617785515	0.0684717731083713	1.04860532199585	0.727390501449473	0.999927474400893	-0.483109362556818	-1.39775292358413	0.030357151860225	0.412336856981456
GRID2IP	Grid2ip	ENSMUSG00000010825	73.7342271798066	0.0844029242783938	1.06024885452986	0.727437368098542	0.999927474400893	0.000399951894694618	1.00027726395871	0.998825183005678	0.999573419431737
LACC1	Lacc1	ENSMUSG00000044350	111.982024314407	-0.0550165133782413	-1.03887099435641	0.72745672962024	0.999927474400893	-0.0130550543851189	-1.00909014078874	0.940733676742662	0.99067196605496
SLC50A1	Slc50a1	ENSMUSG00000027953	576.169275128652	-0.0306516001319162	-1.02147337488365	0.727547591391381	0.999927474400893	0.0616896172592471	1.04368736340485	0.528909450489521	0.910097989274178
HMG20B	Hmg20b	ENSMUSG00000020232	338.578061067977	-0.0285875048420616	-1.02001297558855	0.727799938421616	0.999927474400893	0.0493166834675703	1.03477469817691	0.589362080362579	0.923535973824273
RGN	Rgn	ENSMUSG00000023070	6.20611199743335	-0.169216455190035	-1.12444761796422	0.727968327200622	0.999927474400893	NA	NA	NA	NA
CDKN2AIPNL	Cdkn2aipnl	ENSMUSG00000020392	836.628295847958	0.0189119269904247	1.01319504518749	0.728086338708176	0.999927474400893	0.0318697480875057	1.02233622609911	0.598554311723448	0.925821881174224
FBXO47	Fbxo47	ENSMUSG00000070336	18.5608993749135	-0.165736313902274	-1.12173843798468	0.72814800193388	0.999927474400893	-0.74950764409298	-1.68121897440321	0.160217715451852	0.705455082173285
GCAT	Gcat	ENSMUSG00000116378	12.0680195626335	-0.796646285004126	-1.73705843209115	0.728161950627892	0.999927474400893	0.0643995277995236	1.04564963350523	0.7374918582409	0.952115279967881
PRKRIP1	Prkrip1	ENSMUSG00000039737	410.285068367197	-0.0287164079715356	-1.02010411663709	0.7282230331414	0.999927474400893	0.113205740351983	1.08162900180726	0.218169476966298	0.752975047544059
WDR70	Wdr70	ENSMUSG00000039828	404.416179271817	-0.0271263724431681	-1.01898044999716	0.72827630739963	0.999927474400893	0.0346337210832306	1.02429673623794	0.689922481385487	0.946292612580421
METTL26	Mettl26	ENSMUSG00000025731	368.802852609234	-0.0273315401856656	-1.01912537098105	0.728445963342728	0.999927474400893	0.167729207667872	1.12328904307874	0.0534783360840621	0.506025467218483
ZNF25	Zfp9	ENSMUSG00000072623	653.053641404238	-0.0330347887961794	-1.02316214171918	0.728458656767434	0.999927474400893	-0.0829460538236369	-1.05917872845445	0.434659325212482	0.87810120377723
CDKAL1	Cdkal1	ENSMUSG00000006191	206.80394768992	-0.0397479936182469	-1.02793425397386	0.728598304522047	0.999927474400893	-0.011307351865414	-1.00786845391552	0.929300325720142	0.990315936948415
MYB	Myb	ENSMUSG00000019982	9.66146829863361	-0.189141685542666	-1.14008523375154	0.728784479573616	0.999927474400893	-0.211132477538147	-1.15759651006706	0.727812340566742	0.951824644577525
DENND2D	Dennd2d	ENSMUSG00000027901	9.06353734120073	-0.158038877966515	-1.11576938984392	0.728800538839477	0.999927474400893	0.187065742221741	1.13844590577494	0.715337508386484	0.949210002665285
PFDN4	Pfdn4	ENSMUSG00000052033	246.847429077047	-0.0342735840583365	-1.02404107504116	0.728889445687675	0.999927474400893	0.198236693408885	1.14729523790825	0.0690237319829391	0.551361565945545
PCOLCE2	Pcolce2	ENSMUSG00000015354	115.54352715751	-0.0914352683451034	-1.06542960037292	0.728904513955222	0.999927474400893	-0.0887988225192681	-1.06348436433387	0.763303658473378	0.958670787225057
ANKS6	Anks6	ENSMUSG00000066191	346.036167561407	0.0423834916057668	1.02981378816577	0.728936598640621	0.999927474400893	-0.089244584647791	-1.06381300918632	0.513620730729912	0.907858099070345
RAB34	Rab34	ENSMUSG00000002059	281.865614682325	-0.0489720825647372	-1.03452756229456	0.729062688949171	0.999927474400893	0.0046800779969599	1.00324925027507	0.976273380732629	0.996455206846412
SPTBN4	Sptbn4	ENSMUSG00000011751	6237.714613297	-0.0221520352393445	-1.01547310862791	0.729266520150534	0.999927474400893	-0.030979364927712	-1.0217054690112	0.664381767604732	0.939000939081008
PABPC4	Pabpc4	ENSMUSG00000011257	887.141205724673	-0.0217667959797705	-1.01520198557594	0.729551266838556	0.999927474400893	0.0661767700187289	1.04693855302626	0.343613145332411	0.834986530913037
C1orf35	2310033P09Rik	ENSMUSG00000020441	234.67406958679	-0.0318762109432011	-1.02234080587939	0.729601352482915	0.999927474400893	0.0924622204111707	1.06618827397533	0.364140428105896	0.843518061160571
GABPA	Gabpa	ENSMUSG00000008976	608.565939693896	-0.0282230716290695	-1.0197553468803	0.729628150319305	0.999927474400893	0.107545653257217	1.07739378888492	0.235851418555192	0.761323754648994
DDX10	Ddx10	ENSMUSG00000053289	435.899304530141	0.0291449569473776	1.02040718103934	0.729788759768964	0.999927474400893	0.122668381914921	1.08874672709569	0.190731533024704	0.735603563637858
